event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
ETH11082,2023-11-18,2023,1,Political violence,Battles,Armed clash,Military Forces of Ethiopia (2018-),NA,State forces,OLF-OLA: Oromo Liberation Army-Oromo Liberation Front,NA,Rebel group,State forces-Rebel group,NA,231,Eastern Africa,Ethiopia,Oromia,Buno Bedele,Dabo Hana,Kone Town,8.6897,36.285,2,Oromiya Media Network,International,"On 18 November 2023, and for a third day, ENDF clashed with OLF Shane in Chaman Bareda kebele in Dabo Hana woreda (location coded to Kone Town, Buno Bedele, Oromia), Mergisa, Terkanfeta and Shimal Tokkee kebeles (coded separately), Dega woreda (coded separately), and unspecified location in Meko woreda (coded separately). Health centers, schools and other public services closed due to the fighting. Unknown number of civilians were killed and wounded in crossfire. Unspecified number of fatalities mentioned coded as 10, and split between 12 events (four locations, from 16-18 November), and coded as 0.",0,NA,1753970510
ETH11086,2023-11-18,2023,1,Strategic developments,Strategic developments,Looting/property destruction,OLF-OLA: Oromo Liberation Army-Oromo Liberation Front,NA,Rebel group,Civilians (Ethiopia),NA,Civilians,Rebel group-Civilians,NA,231,Eastern Africa,Ethiopia,Oromia,North Shewa,Degem,Degem Hambiso,9.8167,38.6333,1,EMS; Oromiya Media Network; Wazema Radio,Other-New media,"Looting: On 18 November 2023, around midnight, OLF Shane claimed to have broken into an armory, seized 'several' weapons and conducted a raid on a prison located in Degem Hambiso town, Degem woreda (North Shewa, Oromia) and freed hundreds of prisoners, including their own members who were previously captured by government forces. Despite these actions, there were no reports of gunfire or any other violent incidents. The government security, including the prison guards, did not react to the group's presence until they had already left the town.",0,NA,1753970510
ETH11087,2023-11-18,2023,1,Political violence,Battles,Armed clash,Military Forces of Ethiopia (2018-),NA,State forces,OLF-OLA: Oromo Liberation Army-Oromo Liberation Front,NA,Rebel group,State forces-Rebel group,NA,231,Eastern Africa,Ethiopia,Oromia,North Shewa,Degem,Gulele,9.7833,38.6667,1,VOA,International,"On 18 November 2023, ENDF clashed with the OLF Shane in Gulele town, Degem Woreda (North Shewa, Oromia). ENDF opened gunfire on the OLF-Shane when they attempt to enter the town and forced them to retreat. Farmers' houses and crops have been burned down in the crossfire. Unspecified number of fatalities mentioned coded as 3.",3,NA,1753970510
ETH11084,2023-11-18,2023,1,Political violence,Battles,Armed clash,Military Forces of Ethiopia (2018-),NA,State forces,OLF-OLA: Oromo Liberation Army-Oromo Liberation Front,NA,Rebel group,State forces-Rebel group,NA,231,Eastern Africa,Ethiopia,Oromia,East Wellega,Gida Ayana,Koneji,9.983,36.6447,2,Oromiya Media Network,International,"On 18 November 2023, government forces (likely ENDF) exchanged fire and captured two members of an unidentified armed group, who claimed to be affiliated with OLF Shane, in Nafuro kebele, between Limu and Gida Ayana woredas (location coded to Koneji, in Gida Ayana woreda, East Wellega, Oromia). OLF were allegedly looting civilians after stopping a public bus that was traveling to Haro Limu woreda. There were no casualties.",0,NA,1753970510
ETH11083,2023-11-18,2023,1,Political violence,Battles,Armed clash,Military Forces of Ethiopia (2018-),NA,State forces,OLF-OLA: Oromo Liberation Army-Oromo Liberation Front,NA,Rebel group,State forces-Rebel group,NA,231,Eastern Africa,Ethiopia,Oromia,Buno Bedele,Meko,Meko,8.7107,36.0196,2,Oromiya Media Network,International,"On 18 November 2023, for a third day, ENDF clashed with OLF Shane, in unspecified location in Meko woreda (location coded to admin center, Meko, Buno Bedele, Oromia), Chaman Bareda kebele in Dabo Hana woreda (coded separately), Mergisa, Terkanfeta and Shimal Tokkee kebeles (coded separately), and Dega woreda (coded separately). Health centers, schools and other public services closed due to the fighting. Unknown number of civilians were killed and wounded in crossfire. Unspecified number of fatalities mentioned coded as 10, and split between 12 events (four locations, from 16-18 November), and coded as 0.",0,NA,1753970510
ETH11090,2023-11-19,2023,1,Political violence,Battles,Armed clash,Fano Youth Militia,NA,Political militia,Military Forces of Ethiopia (2018-),NA,State forces,State forces-Political militia,NA,231,Eastern Africa,Ethiopia,Amhara,North Wello,Guba Lafto,Gobiye,11.8602,39.6713,2,EMS,Other,"On 19 November 2023, Fano ambushed ENDF in Hamid Wuha Kebele near Gobiye town (Guba Lafto Woreda, North Wello, Amhara) killing three ENDF soldiers and wounding other five soldiers.",3,NA,1759789823
ETH11096,2023-11-19,2023,1,Political violence,Violence against civilians,Attack,Military Forces of Ethiopia (2018-),NA,State forces,Civilians (Ethiopia),OLF-OLA: Oromo Liberation Army-Oromo Liberation Front; Orthodox Christian Group (Ethiopia),Civilians,State forces-Civilians,Civilian targeting,231,Eastern Africa,Ethiopia,Oromia,West Shewa,Toke Kutaye,Ula Lankesa,8.8633,37.6979,1,Oromiya Media Network,International,"On 19 November 2023, ENDF allegedly shot and killed a church servant of Ole Sellassie Church (Orthodox) and wounded another civilian in Ula Lankesa kebele, Toke Kutaye woreda (West Shewa, Oromia), after accusing them of hiding OLF Shane in the church.",1,NA,1754410119
ETH11093,2023-11-19,2023,1,Political violence,Battles,Armed clash,Military Forces of Ethiopia (2018-),NA,State forces,OLF-OLA: Oromo Liberation Army-Oromo Liberation Front,NA,Rebel group,State forces-Rebel group,NA,231,Eastern Africa,Ethiopia,Oromia,North Shewa,Degem,Degem Hambiso,9.8167,38.6333,2,Oromiya Media Network,International,"On 19 November 2023, ENDF clashed with OLF Shane around Degem Hambiso town, Degem woreda, (North Shewa, Oromia). Casualties unknown.",0,NA,1753970510
ETH11095,2023-11-19,2023,1,Political violence,Battles,Armed clash,Military Forces of Ethiopia (2018-),NA,State forces,OLF-OLA: Oromo Liberation Army-Oromo Liberation Front,NA,Rebel group,State forces-Rebel group,NA,231,Eastern Africa,Ethiopia,Oromia,West Shewa,Toke Kutaye,Ula Lankesa,8.8633,37.6979,1,Oromiya Media Network,International,"On 19 November 2023, ENDF clashed with OLF Shane in Ula Lankesa kebele, Toke Kutaye woreda (West Shewa, Oromia), resulting in the closure of a road connecting the district to Dire Inchini woreda. Casualties unknown.",0,NA,1753970510
ETH11094,2023-11-19,2023,1,Political violence,Battles,Armed clash,OLF-OLA: Oromo Liberation Army-Oromo Liberation Front,NA,Rebel group,Military Forces of Ethiopia (2018-),NA,State forces,State forces-Rebel group,NA,231,Eastern Africa,Ethiopia,Oromia,West Shewa,Tikur Enchini,Incinni,8.8178,37.6609,2,Oromiya Media Network,International,"On 19 November 2023, OLF Shane ambushed ENDF travelling on 10 trucks at unspecified location in Tikur Enchini/Dire Inchini woreda (location coded to admin center, Incinni, West Shewa, Oromia), resulting in several ENDF and civilians being killed and wounded in the fighting. The main road connecting the district to Toke Kutaye woreda closed due to the fighting. Fatalities coded as 3.",3,NA,1753970510
ETH11092,2023-11-19,2023,1,Political violence,Battles,Armed clash,Military Forces of Ethiopia (2018-),NA,State forces,OLF-OLA: Oromo Liberation Army-Oromo Liberation Front,NA,Rebel group,State forces-Rebel group,NA,231,Eastern Africa,Ethiopia,Oromia,Horo Gudru Wellega,Jimma Genete,Hareto,9.3673,37.1175,1,Oromiya Media Network,International,"On 19 November 2023, ENDF clashed with OLF Shane in Hareto town, Jimma Genete woreda (Horo Gudru Wellega, Oromia). Casualties unknown.",0,NA,1753970510
ETH11091,2023-11-19,2023,1,Political violence,Battles,Armed clash,OLF-OLA: Oromo Liberation Army-Oromo Liberation Front,NA,Rebel group,Military Forces of Ethiopia (2018-),NA,State forces,State forces-Rebel group,NA,231,Eastern Africa,Ethiopia,Oromia,Borena,Moyale,Moyale,3.5391,39.049,1,Oromiya Media Network,International,"On 19 November 2023, OLF Shane clashed with ENDF for two days in Moyale town, Moyale (Borena, Oromia), after the group attacked ENDF camp in the town. An unknown number of OLF Shane and ENDF were killed and wounded. Unspecified number of fatalities coded as 3, and split between two days, fatalities coded as 2.",2,NA,1753970510
ETH11089,2023-11-19,2023,1,Political violence,Battles,Armed clash,Fano Youth Militia,NA,Political militia,Military Forces of Ethiopia (2018-),NA,State forces,State forces-Political militia,NA,231,Eastern Africa,Ethiopia,Amhara,East Gojam,Baso Liben,Yejube,10.1556,37.7504,2,EMS,Other,"On 19 November 2023, Fano clashed with ENDF around Kidus Gebriel Church near Yejube (Baso Liben woreda, East Gojam, Amhara). Fano attacked ENDF who were travelling from Debre Markos to Baso Liben and the ENDF returned to Debre Markos before reaching their intended destination. Casualties unknown.",0,NA,1701129700
ETH11098,2023-11-20,2023,1,Political violence,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Ethiopia (2018-),NA,State forces,Civilians (Ethiopia),Farmers (Ethiopia),Civilians,State forces-Civilians,Civilian targeting,231,Eastern Africa,Ethiopia,Amhara,East Gojam,Baso Liben,Yelam Gej,10.0327,37.7229,2,EMS,Other,"On 20 November 2023, ENDF fired heavy artillery from Wabi Mariam area towards Fano positions in Gelawu Abo (location coded to Yelam Gej, Baso Liben, East Gojam, Amhara). The artillery killed many farmers working in their farms. Unspecified number of fatalities coded as 3.",3,NA,1754410119
ETH11100,2023-11-20,2023,2,Political violence,Battles,Armed clash,Military Forces of Ethiopia (2018-),NA,State forces,OLF-OLA: Oromo Liberation Army-Oromo Liberation Front,NA,Rebel group,State forces-Rebel group,NA,231,Eastern Africa,Ethiopia,Oromia,East Shewa,Boset,Kawa Gebeya,8.7081,39.7233,1,Oromiya Media Network,International,"Around 20 November 2023 (as reported), ENDF clashed with OLF Shane in Kawa Hara/Kawa Gebeya in Boset woreda (East Shewa, Oromia). Casualties unknown.",0,NA,1753970510
ETH11101,2023-11-20,2023,1,Political violence,Battles,Armed clash,Military Forces of Ethiopia (2018-),NA,State forces,OLF-OLA: Oromo Liberation Army-Oromo Liberation Front,NA,Rebel group,State forces-Rebel group,NA,231,Eastern Africa,Ethiopia,Oromia,Horo Gudru Wellega,Abay Chomen,Fincha Sugar Factory,9.6926,37.4281,2,Addis Maleda; Addis Standard; Borkena Ethiopian News; Deutsche Welle; Oromiya Media Network; VOA; Wazema Radio,New media-National,"On 20 November 2023, ENDF clashed with OLF Shane in Shibo Gibi kebele (a location near Fincha Sugar Factory/Sulula Fincha, Abay Chomen, Horo Gudru Wellega, Oromia), resulting in the killing of between 4 to 5 individuals. Three other civilians wounded. The clash started around 6:00 a.m. when a group of OLF entered the city and started attacking the ENDF stationed in the city.",4,NA,1753970510
ETH11102,2023-11-20,2023,2,Political violence,Battles,Armed clash,Military Forces of Ethiopia (2018-),NA,State forces,OLF-OLA: Oromo Liberation Army-Oromo Liberation Front,NA,Rebel group,State forces-Rebel group,NA,231,Eastern Africa,Ethiopia,Oromia,West Arsi,Heban Arsi,Golije Town,7.4219,38.8181,2,Oromiya Media Network,International,"Around 20 November 2023 (as reported), ENDF clashed with OLF Shane at an unknown location (coded to Golije Town, Heban Arsi woreda, West Arsi, Oromia). Casualties unknown.",0,NA,1753970510
ETH11099,2023-11-20,2023,1,Political violence,Battles,Armed clash,OLF-OLA: Oromo Liberation Army-Oromo Liberation Front,NA,Rebel group,Military Forces of Ethiopia (2018-),NA,State forces,State forces-Rebel group,NA,231,Eastern Africa,Ethiopia,Oromia,Borena,Moyale,Moyale,3.5391,39.049,1,Oromiya Media Network,International,"On 20 November 2023, and for a second day, OLF Shane clashed with ENDF in Moyale, in a location called Radar Camp, Moyale (Borena, Oromia), resulting in unspecified number of people getting killed. Unspecified number of fatalities mentioned coded as 3, and split between two days, fatalities coded as 1.",1,NA,1753970510
ETH11097,2023-11-20,2023,1,Political violence,Battles,Armed clash,Military Forces of Ethiopia (2018-),NA,State forces,Fano Youth Militia,NA,Political militia,State forces-Political militia,NA,231,Eastern Africa,Ethiopia,Amhara,East Gojam,Bibugn,Weyn Wuha,11.0129,37.7327,1,Wazema Radio,New media,"On 20 November 2023, ENDF clashed with Fano in Weyn Wuha town, Bibugn woreda (East Gojam, Amhara). The road from Weyn Wuha to Bahir Dar was closed due to the fighting. Casualties unknown.",0,NA,1701129700
ETH11106,2023-11-21,2023,1,Political violence,Violence against civilians,Attack,Military Forces of Ethiopia (2018-),NA,State forces,Civilians (Ethiopia),NA,Civilians,State forces-Civilians,Civilian targeting,231,Eastern Africa,Ethiopia,Oromia,East Shewa,Boset,Kawa Gebeya,8.7081,39.7233,1,Oromiya Media Network,International,"On 21 November 2023, government forces (likiely ENDF) shot and killed a civilian in Kawa Hara/Kawa Gebeya kebele, Boset woreda (East Shewa, Oromia), and burned down 'several' houses. The motive is not known. ENDF soldiers have conducted a military operation against OLF Shane in the area, two days before this incidence.",1,NA,1754410119
ETH11104,2023-11-21,2023,2,Political violence,Violence against civilians,Sexual violence,Military Forces of Ethiopia (2018-),NA,State forces,Civilians (Ethiopia),Women (Ethiopia),Civilians,State forces-Civilians,Civilian targeting,231,Eastern Africa,Ethiopia,Amhara,North Shewa,Moretna Jiru,Enewari,9.8906,39.144,2,EMS,Other,"Around 21 November 2023 (as reported), ENDF perpetrated sexual violence against unspecified number of women in an unnamed place in Enewari woreda (location coded to Enewari, Moretna Jiru, North Shewa, Amhara). There is no further information concerning the nature of the sexual violence.",0,NA,1754410119
ETH11103,2023-11-21,2023,1,Political violence,Battles,Armed clash,Military Forces of Ethiopia (2018-),NA,State forces,Fano Youth Militia,NA,Political militia,State forces-Political militia,NA,231,Eastern Africa,Ethiopia,Amhara,East Gojam,Hulet Ej Enese,Motta,11.0667,37.8833,1,Wazema Radio,New media,"On 21 November 2023, Ethiopian government security forces (likely ENDF) exchanged gun fire with Fano militias in Motta town, Hulet Ej Enese woreda (East Gojam, Amhara), when the Fano militia entered the town. An unknown number of civilians were killed, and others injured in the clash. The road from Motta to the regional capital Bahir Dar was closed due to the fighting. Unspecified number of fatalities mentioned coded as 3.",3,NA,1719274252
